white_id,black_id,white_rating,black_rating,winner,moves
Player_036,Player_024,2338,2289,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32
Player_015,Player_039,2026,1793,white,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30
Player_008,Player_019,1510,1462,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97
Player_016,Player_029,1104,1353,white,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25
Player_039,Player_038,1729,1794,white,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90
Player_035,Player_005,1259,1399,white,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21
Player_004,Player_030,1808,1874,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61
Player_041,Player_001,2258,1911,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98
Player_019,Player_010,1276,1626,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67
Player_003,Player_017,2295,2269,white,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76
Player_008,Player_028,1815,1885,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38
Player_029,Player_010,1168,1440,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59
Player_021,Player_045,2416,2066,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33
Player_013,Player_005,1513,1740,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88
Player_037,Player_016,1973,1867,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114 move115
Player_043,Player_031,2034,2305,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85
Player_004,Player_018,2264,2280,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93
Player_019,Player_011,1796,1704,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23
Player_044,Player_028,1682,1561,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25
Player_011,Player_007,1414,1626,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61
Player_029,Player_039,1611,1721,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55
Player_014,Player_035,1174,1433,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76
Player_045,Player_039,2028,2140,white,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50
Player_015,Player_017,2502,2358,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22
Player_009,Player_005,1847,1783,black,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112
Player_045,Player_024,1646,1401,white,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113
Player_045,Player_043,1909,2048,white,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38
Player_036,Player_029,1222,1343,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25
Player_042,Player_045,1849,2105,black,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20
Player_049,Player_032,1731,1915,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56
Player_010,Player_038,1592,1338,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110
Player_022,Player_017,1758,2116,black,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114 move115 move116 move117 move118 move119
Player_049,Player_028,1905,2129,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95
Player_035,Player_038,1990,1966,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82
Player_042,Player_045,1221,1016,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38
Player_031,Player_045,1947,1607,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87
Player_021,Player_040,2073,2266,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33
Player_043,Player_022,1423,1332,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33
Player_011,Player_014,1423,1162,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36
Player_042,Player_006,1927,1963,white,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64
Player_028,Player_016,2106,2235,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30
Player_006,Player_007,1979,2164,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28
Player_048,Player_017,1579,1318,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96
Player_023,Player_014,1569,1751,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114
Player_013,Player_044,1355,1215,black,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102
Player_010,Player_022,1375,1441,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32
Player_040,Player_026,2119,1819,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110
Player_021,Player_037,1821,1815,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51
Player_006,Player_021,2171,1987,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88
Player_016,Player_030,1144,1328,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114 move115
Player_031,Player_020,1534,1326,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49
Player_041,Player_031,1382,1556,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64
Player_017,Player_035,1920,1924,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111 move112 move113 move114 move115 move116 move117 move118 move119
Player_005,Player_028,1749,1702,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32
Player_019,Player_013,2325,2299,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35
Player_025,Player_013,1905,1865,white,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99
Player_028,Player_012,1635,1832,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84
Player_014,Player_044,2172,2424,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110
Player_033,Player_047,2047,2095,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67
Player_027,Player_024,1755,1620,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45
Player_004,Player_044,2282,2043,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45
Player_050,Player_037,2221,1912,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64
Player_004,Player_009,1623,1958,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21
Player_029,Player_041,1846,2032,black,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39
